node,degree,closeness,betweenness,community,triangles,clustering
750,1538.4999999999886,0.7947494033412887,0.000198714794573178,5,176934,0.02654485291835783
751,608.5000000000022,0.7738187451587917,0.0001541287446431067,6,175051,0.015541581105128299
752,890.0999999999975,0.6387468030690537,0.00027749860749192747,6,63821,0.024672079870324284
753,657.3999999999994,0.718705035971223,0.00025041741808608876,2,119990,0.014481480288008214
754,1733.4999999999866,0.7708333333333334,0.00045172092600282305,5,164790,0.03193144404828998
755,1166.299999999994,0.7947494033412887,0.00026306155230670925,1,189861,0.0208829560726392
756,921.5999999999979,0.6620278330019881,0.00028769584547807663,1,84063,0.023808998478679608
757,1677.5999999999894,0.8056451612903226,0.0004270135198658912,0,198998,0.02928057359970402
758,1298.0999999999924,0.6777476255088195,0.00018722797613913178,5,87244,0.03612821498957683
759,1401.0999999999924,0.7410979228486647,5.215636478161528e-05,0,149036,0.031154561406231802
760,1425.4999999999918,0.6908713692946058,0.0006061505727504392,5,102462,0.03630783878555121
761,1402.2999999999934,0.7000700770847933,0.00013239692598410034,5,107278,0.033947224791624084
762,1578.299999999986,0.7835294117647059,0.0004391164711805994,0,171909,0.027819809306275898
763,1480.9999999999898,0.7427509293680298,0.000591287832436797,0,151146,0.03153302992400653
764,1394.4999999999964,0.6745442268737339,0.0005126034518152087,5,89979,0.03986456319461697
765,1036.9999999999973,0.640795381654907,0.00026245350226646155,4,65780,0.03362198885753793
766,1716.5999999999901,0.6932685634975712,0.0004770635699159413,0,107276,0.042093813535113385
767,1222.099999999992,0.7156160458452722,0.0008017703742486643,3,120367,0.024082217613625157
768,1122.4999999999939,0.7573919636087946,6.732087560410875e-05,1,163600,0.021680289700329713
769,1096.1999999999955,0.7928571428571428,0.00041745390776786904,1,183662,0.019362536229984413
770,908.3999999999975,0.7329420396184886,0.00012036084180372757,6,150121,0.020889633065415927
771,876.4999999999983,0.6189591078066915,0.0007836828144109375,3,45476,0.027731268977974
772,1546.899999999992,0.7145922746781116,0.0011311244444176976,0,121919,0.03465199451323426
773,995.1999999999965,0.7260174418604651,0.00044266042930037584,3,122870,0.019283759634506778
774,1439.5999999999924,0.670020120724346,0.00034276093060328194,5,85358,0.040566493469490914
775,1119.6999999999928,0.6607142857142857,0.0002175378928885944,4,87123,0.03024251345792901
776,1108.9999999999952,0.7324046920821115,0.0005796377539864513,1,139739,0.022249258877227302
777,831.6999999999981,0.6537958115183246,0.0003433627348123006,1,74216,0.022444728888728133
778,1132.399999999996,0.6216552582451773,0.0004403200795986367,4,50148,0.039595069476705706
779,1733.2999999999877,0.785377358490566,0.0010263603616977035,0,176095,0.029680106605466907
780,999.1999999999935,0.7045133991537377,0.00013275036655130174,4,114458,0.022697975343794904
781,1154.2999999999934,0.723388848660391,0.0004941481227386371,4,132949,0.02447018914669253
782,1618.2999999999884,0.7702390131071704,0.0012243372296812508,5,166814,0.0296668068576573
783,1171.8999999999944,0.6673346693386774,0.0008617501937475218,4,80857,0.029149474053011375
784,1531.3999999999864,0.7702390131071704,0.00016332297561422475,5,169697,0.02866389463392131
785,1035.6999999999966,0.7302631578947368,0.00020835799058911952,3,139094,0.02180646958834026
786,1108.699999999993,0.7010526315789474,0.0001930788503934797,4,106392,0.02430377912565087
787,826.099999999998,0.655511811023622,0.00024787646698134347,1,77947,0.02291199211407895
788,1367.4999999999918,0.6961672473867596,4.098955334760278e-05,5,106990,0.03422433141673737
789,947.0999999999981,0.7823022709475332,9.361398806956589e-05,6,180551,0.017798800696372734
790,1338.4999999999914,0.6856554564172959,0.00016181846509167816,5,96654,0.03530061722541228
791,1059.8999999999944,0.6918282548476454,0.0003614168610828598,4,98375,0.025006066020851682
792,957.7999999999968,0.6795918367346939,0.00025991255116171615,3,91950,0.02295369986123469
793,1358.999999999992,0.6814461118690314,0.00014577035285118114,5,94388,0.03747089781235205
794,1527.9999999999875,0.8056451612903226,0.0005758931944636686,5,190223,0.026127107530562604
795,1019.099999999998,0.6837782340862423,0.0002775543301038737,3,97285,0.024081714306525885
796,1138.8999999999965,0.627906976744186,0.00014175832479105694,3,56472,0.03750408727941855
797,882.6999999999975,0.7410979228486647,0.00010845849189202563,6,151445,0.019558974801852366
798,1345.2999999999918,0.7105263157894737,0.00021965853629180284,0,120837,0.03288583342528758
799,874.5999999999991,0.7085106382978723,0.0002975587477925487,6,115749,0.01923346268534702
800,720.2000000000004,0.7151037938439513,0.0003868932392646487,2,122920,0.016539817175255236
801,603.6000000000013,0.6651131824234354,0.0003635900429487604,2,83988,0.016442970918724657
802,958.2999999999986,0.5971309025702332,4.14576232879506e-05,4,35519,0.04672186525873814
803,977.099999999996,0.721820809248555,0.00017877724401883834,6,128895,0.020436326656820117
804,1537.4999999999868,0.7972865123703112,0.00035713736448539385,4,186948,0.025290588404524306
805,1607.2999999999897,0.7324046920821115,0.00029371388756826294,5,132350,0.03346330268210193
806,991.7999999999946,0.7318681318681318,9.668987624899449e-05,1,131625,0.019705398539422866
807,1027.4999999999955,0.7916006339144216,0.0003880634141155183,3,177443,0.017657887777976628
808,950.4999999999945,0.7539622641509434,7.004332321633592e-05,3,150969,0.01762459648259396
809,994.9999999999953,0.7726218097447796,0.00043420173680694716,3,165846,0.017805275878801298
810,756.1999999999988,0.6326789107029765,0.000300902104509319,6,59521,0.02303678502372271
811,1276.2999999999972,0.6193428394296342,4.998318291571468e-05,5,53263,0.057666436415972966
812,1402.2999999999906,0.7405485544848036,7.801961709777342e-05,5,142679,0.0299086318054986
813,1216.199999999994,0.6861263736263736,0.0007080417568059521,1,95630,0.026835113775866296
814,1502.799999999991,0.7539622641509434,0.00017795016125009549,0,160312,0.030550434074791483
815,1528.0999999999913,0.6961672473867596,0.00014025381426851033,5,106975,0.03649773662491604
816,929.3999999999968,0.7449664429530202,0.00014453027145077912,3,150756,0.019237478070560178
817,1792.3999999999837,0.8366834170854272,0.00046218802063825444,0,217766,0.028185700174570928
818,1026.0999999999983,0.6065573770491803,0.0008003995979947884,4,44924,0.04323194568192213
819,1194.499999999995,0.7254901960784313,0.00044934714273391616,4,128677,0.024825957193898626
820,1609.3999999999937,0.6695710455764075,0.0002834832160149461,0,89574,0.046105748392339274
821,1322.2999999999918,0.68707015130674,5.951174955850976e-05,5,98426,0.035507736275397994
822,1448.0999999999935,0.6563731931668857,0.00024229306126433714,0,76658,0.045421050684720674
823,1423.7999999999927,0.6903939184519696,0.00016656603162949188,0,102010,0.036600106341504575
824,843.4999999999982,0.6495448634590377,4.861240666183886e-05,1,70388,0.02410436351390652
825,1260.2999999999931,0.666,5.9177413886832724e-05,0,86798,0.039629725083842986
826,1035.7999999999943,0.7596958174904943,0.0004647345440041944,6,160703,0.018524947820206573
827,959.599999999997,0.627906976744186,0.00010765608628000079,4,55385,0.033612239662458125
828,1533.2999999999884,0.826302729528536,0.0004073880159384501,5,206789,0.024709277420654083
829,1527.3999999999858,0.7934868943606036,0.0002128046550224239,5,182090,0.026846945972344546
830,1026.4999999999948,0.7922283901665345,0.00022203231956070967,3,182907,0.017911695406381954
831,1525.3999999999921,0.6942321056289089,0.0006765153725741569,5,109633,0.03777765953347782
832,1448.4999999999898,0.753393665158371,0.0017610351389019826,3,151345,0.02534009585692706
833,1239.0999999999958,0.6338832487309645,0.0002515875929369583,5,60938,0.04848539549607512
834,866.5999999999976,0.842327150084317,8.655950539718078e-05,2,215885,0.01542645992307406
835,878.0999999999974,0.6651131824234354,0.00010063503717478334,3,86638,0.02307819175460472
836,1453.499999999993,0.6686746987951807,0.00018010662633241123,0,83375,0.04173556194726991
837,1061.1999999999948,0.6837782340862423,5.115335776658422e-05,4,95488,0.025997820331492387
838,1229.499999999992,0.7318681318681318,0.0002539279426386975,4,129651,0.02399068583108819
839,1490.5999999999913,0.7302631578947368,0.00019738063603572402,0,143304,0.03378084950131753
840,1242.9999999999907,0.728134110787172,0.0001621528007633552,4,129621,0.025350245491206083
841,1508.4999999999895,0.8075990299110751,0.0002525905999519894,5,194321,0.02617376799013966
842,1130.2999999999936,0.7010526315789474,0.00010571693938427405,4,110622,0.025359591820162557
843,1221.9999999999918,0.7941176470588235,0.0008511183193881928,1,180909,0.02009813675228622
844,1065.0999999999951,0.7035211267605633,0.0001998849694240476,4,116935,0.025115055208282926
845,1420.3999999999921,0.7202595529920692,1.7719790598882118e-05,5,134905,0.03312618960069001
846,1420.099999999991,0.7372693726937269,0.00040922686213267363,0,148513,0.03152383059355393
847,890.9999999999965,0.7166427546628408,4.28618331089941e-05,1,120167,0.01925401655885823
848,536.9000000000027,0.6908713692946058,2.3756937584592895e-05,2,103868,0.014713496617203415
849,665.5999999999998,0.6128834355828221,8.425258926260931e-05,6,44816,0.02357089676611122
850,1013.1999999999955,0.6814461118690314,0.0003256429442134185,1,105399,0.024718002150796486
851,1062.1999999999937,0.7197406340057637,0.0014236012900007554,1,130109,0.020129354262680692
852,1733.8999999999894,0.7947494033412887,0.0007131379876870858,0,192025,0.03042313732296331
853,933.7999999999965,0.6691225720026792,0.00021872239641110722,1,82204,0.023062970605021042
854,1401.6999999999912,0.7340191036002939,8.993629568111867e-05,5,134141,0.030623204972305255
855,1078.699999999995,0.6833105335157319,0.00046606392631776724,4,96022,0.026017174692454945
856,1461.9999999999884,0.7505634861006761,0.00027499108995434983,0,152328,0.02980299147873805
857,918.1999999999962,0.68707015130674,0.0004027073165349718,3,98692,0.021205913611796096
858,818.7999999999998,0.6204968944099379,0.00019558636793105735,1,51268,0.028113465378147746
859,897.9999999999955,0.7015449438202247,0.0005531583687896313,3,106364,0.019315186537217213
860,1005.9999999999974,0.78046875,7.572702963484527e-05,6,176613,0.01854368211199948
861,1198.4999999999936,0.7545317220543807,0.00021481066905248603,4,150094,0.0226345123297971
862,1330.2999999999913,0.8228995057660626,0.00022778766933743554,4,204338,0.02189856071238948
863,1351.8999999999944,0.6499674690956408,0.00021125238226106638,5,71433,0.045515058766735075
864,1142.899999999993,0.7410979228486647,1.4042098210434884e-05,4,142216,0.022610214999231427
865,1195.8999999999933,0.7350993377483444,0.0008452674451338447,4,133314,0.023176615695216153
866,1504.699999999991,0.7947494033412887,2.474083970409956e-05,0,193827,0.028417358712383853
867,1200.5999999999926,0.8037007240547064,0.000840940186297568,1,192904,0.019923198658937897
868,900.3999999999974,0.7040169133192389,0.0001464390241945352,6,113893,0.020220457119735236
869,1063.5999999999954,0.7511278195488722,7.118006450003778e-05,1,156042,0.020627912329214917
870,910.5999999999965,0.7085106382978723,0.0004994974934854694,3,113893,0.01928218146630061
871,1395.4999999999925,0.6682274247491639,0.0006860567982812472,5,85497,0.04096385038778066
872,1311.1999999999948,0.670020120724346,0.00011166811434012503,5,86284,0.03855480923955913
873,1389.899999999992,0.7035211267605633,0.00029176359615014705,5,113462,0.033444311625346695
874,1510.4999999999898,0.7545317220543807,0.0004282919557913991,5,152141,0.02980632623945483
875,1396.1999999999903,0.7161290322580646,0.0004065856103264253,5,120610,0.031483725512606975
876,912.4999999999968,0.6403846153846153,0.0004058835054159035,1,65063,0.024628437378279983
877,758.8999999999978,0.8222222222222222,0.0011312916122535358,2,200069,0.013731483546911172
878,1568.4999999999902,0.738905325443787,0.000426144247119531,5,137822,0.03235361203589349
879,1006.9999999999967,0.6466019417475728,9.428265941291993e-06,4,66967,0.031418523334345146
880,1379.7999999999902,0.7449664429530202,0.00026185169805744297,5,149689,0.029033933213382532
881,1169.4999999999934,0.78046875,7.62285331423608e-05,3,181831,0.02080722905491331
882,1415.8999999999896,0.7350993377483444,0.0005676016698060785,0,134995,0.03030680352742579
883,1050.8999999999935,0.7573919636087946,0.00029461659388179095,1,153256,0.019333213146664502
884,1168.3999999999949,0.6800544588155207,0.0004111325754612328,4,93536,0.028331057248376892
885,478.40000000000236,0.644932214331827,0.00018154426972062242,2,70659,0.01609498291070352
886,1223.399999999994,0.7666922486569455,0.0003976922814598165,1,168175,0.021772310897414892
887,1535.7999999999909,0.7350993377483444,0.00039284441422049975,5,138347,0.03286798359374992
888,1435.099999999992,0.728134110787172,0.00010063503717478333,5,134757,0.031839304095792664
889,1434.9999999999907,0.781078967943706,1.0765608628000079e-05,5,171975,0.02680919764133966
890,1418.3999999999933,0.6851851851851852,0.0004366280585385462,5,99849,0.03757609522664328
891,1530.599999999995,0.7060070671378091,0.00025342643913118195,0,121353,0.037248582478828327
892,790.8999999999979,0.6441005802707931,6.3523777618634e-06,3,65559,0.023273963876857113
893,1576.5999999999897,0.7291970802919708,0.00043074693486628445,0,137150,0.03402534029671651
894,1394.399999999991,0.7065063649222065,0.0003476613363052909,5,111487,0.03358484494066766
895,1438.9999999999907,0.6837782340862423,0.000206619445096399,5,99009,0.03785101401444548
896,1309.2999999999925,0.7372693726937269,0.000174188884943728,4,142421,0.025741047056681288
897,1471.5999999999883,0.7708333333333334,8.892214414369836e-05,5,161412,0.027743213397143137
898,393.90000000000254,0.723388848660391,0.0002082911234547841,6,133222,0.01293088821302931
899,839.6999999999978,0.7065063649222065,3.109321746596296e-05,6,118590,0.019165006089017847
900,1369.7999999999927,0.6759133964817321,0.0001891336894676908,0,95680,0.04034965557196113
901,538.9000000000015,0.6342857142857142,0.00012771622658062204,2,59853,0.017784756765479446
902,1425.199999999991,0.7313323572474377,0.0002030277247378116,4,136490,0.028567038810053073
903,1463.199999999992,0.718705035971223,0.00018045615908007359,5,125215,0.033012687631943934
904,1106.6999999999966,0.6271186440677966,0.00047639489857258726,3,53970,0.03502560945395717
905,994.699999999996,0.6786684782608695,0.0001253758768788829,4,87926,0.024853913859584586
906,1331.0999999999929,0.6682274247491639,1.2437286986385183e-05,5,86608,0.04009342223899937
907,781.3999999999975,0.6695710455764075,0.00014610468852285818,6,85170,0.019796467170515232
908,1024.8999999999978,0.7780373831775701,8.343585497894116e-05,6,177731,0.019583703378543576
909,1591.1999999999896,0.7539622641509434,0.0005985165749138138,5,157647,0.031572744620256936
910,1422.9999999999918,0.6814461118690314,0.00013808063240260967,0,99356,0.03782753874465593
911,1646.8999999999915,0.837384744341995,0.0007119686812405583,0,213805,0.026626566026124846
912,1261.0999999999906,0.7297297297297297,0.0004604136534664255,3,134304,0.024520851972190078
913,1570.6999999999891,0.7684615384615384,0.00031706962234684345,0,169131,0.030301840872625847
914,1282.6999999999898,0.6782077393075356,0.0,0,106912,0.038460788391114185
915,1395.7999999999931,0.709013484740951,0.0005358397809967615,3,113900,0.029018774200577704
916,1103.7999999999938,0.6927877947295423,0.0003635900429487603,4,103935,0.02534098663569044
917,984.2999999999963,0.7433035714285714,0.000681610133847943,6,142030,0.018543382047434522
918,1537.3999999999912,0.785377358490566,0.00012650147364019553,0,185098,0.029257128893506002
919,1458.0999999999897,0.7798594847775175,0.0003574382665899032,0,181021,0.02843392272767639
920,1580.9999999999916,0.6875430144528561,0.0005549972149838547,0,106709,0.04161189777121049
921,956.0999999999977,0.7361827560795873,0.0002145432005151444,6,149037,0.019905748354694282
922,994.6999999999956,0.6842465753424658,0.0007126030506124026,1,93451,0.022056041794151514
923,1688.7999999999886,0.7556732223903178,0.0002474083970409957,0,165550,0.03406544524695394
924,793.2999999999978,0.6537958115183246,0.0002884146671721822,2,79055,0.022267979294632565
925,1567.3999999999912,0.7125534950071327,0.0005065854097250223,0,124992,0.03596277788331574
926,1189.2999999999938,0.7438570364854803,0.0006465717554561911,1,145069,0.022647713520010004
927,974.1999999999948,0.6932685634975712,0.00019608787143857284,1,104978,0.02230142434499445
928,928.1999999999965,0.709013484740951,0.00023737832689068496,6,126299,0.021541929104265823
929,1456.399999999987,0.7786438035853468,0.0007166150786725269,5,169126,0.026767473665154553
930,532.4000000000021,0.6602775941837409,9.027063135279569e-05,2,75504,0.014637813555487832
931,883.599999999998,0.6629064366290643,0.00011267112135515609,6,83448,0.02257225584225515
932,1073.099999999995,0.7318681318681318,0.00014065501707452276,3,138783,0.021415988995507382
933,1434.2999999999895,0.7608530083777608,3.360073500354061e-05,0,165362,0.029337430291620784
934,921.6999999999978,0.6474400518470512,0.0002881973489855921,3,66535,0.025020284444892668
935,1626.4999999999895,0.8208709942481512,0.00022478906914444666,0,205369,0.027333198812546013
936,1585.4999999999923,0.6795918367346939,0.0005270801863988237,0,94795,0.042511021753851755
937,1637.1999999999864,0.7934868943606036,0.0007020046098202411,0,180163,0.028523035195441485
938,967.0999999999988,0.7095170454545454,0.0003704439242181392,1,118702,0.0208176179491301
939,835.2999999999968,0.7166427546628408,4.112328761627359e-05,6,128524,0.01826212327761785
940,1278.8999999999887,0.7207792207792207,0.0,0,132590,0.03049378221951341
941,533.6000000000024,0.8011226944667201,8.59242676209944e-05,6,195946,0.01410730793521536
942,1683.0999999999844,0.7768273716951789,0.0009385359530093444,5,174221,0.02988347951084582
943,1598.7999999999881,0.7780373831775701,0.0008341675008341676,0,176735,0.02955972224086153
944,1389.0999999999904,0.7055084745762712,0.000489954598171031,4,112314,0.030001940764670276
945,1564.0999999999858,0.7878548895899053,0.00042728098840323295,5,179872,0.02721182612559598
946,1449.8999999999864,0.7361827560795873,0.0004973099829479253,4,136946,0.02732428367609969
947,1376.2999999999893,0.721820809248555,0.0001431625346121004,4,121211,0.027475402201555026
948,1510.699999999991,0.6923076923076923,0.0005434626343109976,5,102702,0.03765398858565581
949,1332.7999999999909,0.8840707964601769,0.0012723143985669035,3,246342,0.01913561599010022
950,1007.7999999999957,0.723388848660391,0.00021163448017155436,3,128275,0.020796740327646324
951,1376.199999999994,0.6533682145192936,0.00021516020180014842,5,75768,0.044352352010787535
952,916.3999999999974,0.7125534950071327,0.00010882626113087032,1,134103,0.021679182982994327
953,1002.8999999999976,0.7829153605015674,0.0008567351586723668,6,178997,0.018282753821664766
954,967.5999999999973,0.781078967943706,1.3707762538757865e-05,3,173450,0.018011667742812657
955,1488.6999999999916,0.7318681318681318,0.0007611151565727384,5,135589,0.031414434936542106
956,1397.4999999999932,0.7000700770847933,2.847193895958091e-05,5,108084,0.03509355553157158
957,801.1999999999991,0.797923322683706,0.0002080236549174425,2,191997,0.016450895396668146
958,1723.4999999999845,0.797923322683706,0.00021079864099236172,0,195809,0.029989949658558644
959,1602.2999999999881,0.7816901408450704,0.00011525028225095023,0,176405,0.029921534597015072
960,524.8000000000029,0.6976256983240223,0.0001397523107609948,2,103594,0.013473350811136821
961,1325.3999999999933,0.8181818181818182,0.0004971237102165626,4,204561,0.022194420075794686
962,1061.099999999994,0.7249637155297532,0.00024038734793577814,4,131844,0.022544147639646104
963,1031.2999999999956,0.8030546623794212,0.0004236367295819533,2,189279,0.018306248101767366
964,1174.6999999999914,0.7340191036002939,0.0002562682923404366,4,142980,0.023986323951881234
965,966.5999999999966,0.6842465753424658,0.0003237706644520271,1,94657,0.022365833332172087
966,596.9000000000019,0.7522590361445783,0.00047843434616981706,6,157039,0.01510975210486904
967,1081.099999999994,0.6884906960716747,0.0005165486127409975,4,98617,0.025343994701714372
968,1667.1999999999894,0.7780373831775701,7.004332321633592e-05,0,181338,0.03163637655548043
969,1339.799999999995,0.6637873754152824,6.502828814118061e-05,5,84498,0.04174827096291309
970,1703.5999999999897,0.76905311778291,0.0005403724174599259,0,170823,0.03197164298065871
971,1417.9999999999943,0.6642287234042553,2.798389571936666e-05,0,88540,0.0445046588117841
972,930.2999999999946,0.7223427331887202,0.0003492136090666484,3,124427,0.018489936250940524
973,1587.599999999989,0.7823022709475332,0.001602304574916465,5,173240,0.028236655816254903
974,807.5999999999977,0.6791298436437797,0.00019453559867721522,1,100113,0.02053053576134268
975,812.4999999999977,0.6880165289256198,0.0001333999329991314,6,110040,0.02015951395207629
976,1422.2999999999909,0.7025316455696202,0.0004020386451916178,5,109247,0.0337260303339245
977,959.5999999999977,0.7340191036002939,0.00023499339909938886,3,141277,0.020177937892688076
978,1025.0999999999963,0.6823770491803278,0.00022266755733689602,4,95011,0.025849649836874728
979,1473.9999999999898,0.7130620985010707,0.0004102633027148725,0,123275,0.03439322534702521
980,1104.0999999999924,0.7841444270015698,0.00018017349346674663,3,172166,0.018957565931914343
981,1388.7999999999927,0.708008504606662,2.7768965644717145e-05,5,113766,0.0337553544602843
982,987.0999999999967,0.7433035714285714,0.000454195009973233,3,148040,0.01963285172125515
983,523.8000000000022,0.6629064366290643,4.914734373652209e-05,2,84661,0.016590983285371935
984,1500.9999999999939,0.7340191036002939,0.00011534580672857226,5,136041,0.03205400141766643
985,1639.6999999999884,0.8056451612903226,6.432618323065884e-05,0,196214,0.028988008154661057
986,1105.1999999999962,0.7405485544848036,0.0007964210035018318,3,140181,0.02086232035598171
987,1478.1999999999894,0.7244379985496737,0.0009732511402518083,4,133819,0.029364558371316282
988,906.5999999999968,0.655511811023622,9.929769448807525e-05,3,74184,0.02557537036359852
989,1621.299999999987,0.7756211180124224,0.0007606805201995584,5,164053,0.02874915110831371
990,1643.999999999986,0.7750193948797518,0.0010409541137664056,5,162328,0.0282041426185877
991,1653.6999999999919,0.7738187451587917,0.00011917395016927417,0,172286,0.03079276149662428
992,1366.199999999994,0.6677807486631016,0.00039675614157912083,0,87599,0.04049349956413734
993,1072.5999999999951,0.830423940149626,0.00012876077227001297,3,209478,0.017909572826727334
994,1047.4999999999945,0.7378138847858198,0.0003216309161532943,3,138926,0.020194902313061366
995,864.4999999999982,0.7105263157894737,0.0002414572220851446,6,124089,0.019125614131824283
996,1504.9999999999932,0.6786684782608695,0.00037963815518925735,0,98746,0.042290378438272734
997,1445.1999999999935,0.7455223880597015,7.952412762032e-05,0,153720,0.03164216276203481
998,645.2,0.7334801762114538,4.847867239316805e-05,2,139407,0.01514092999906359
999,806.1999999999981,0.6819112627986348,0.00022440610282961653,6,106642,0.021554220780208307
1000,767.699999999998,0.7151037938439513,0.0004470067930321771,6,128843,0.017362111095896356
